카서스	카서스		76.05924162268639	83.94075801968575	159.99999964237213
카이사	카이사		76.25696647539735	83.76303300261497	160.01999947801232
엘리스	엘리스		77.12085309624672	82.87914675474167	159.9999998509884
마오카이	마오카이		77.28435987234116	82.7156397998333	159.99999967217445
렐	렐		77.5781991481781	82.42180064320564	159.99999979138374
니달리	니달리		77.6635068655014	82.33649250864983	159.99999937415123
아무무	아무무		77.69905185699463	82.30094757676125	159.99999943375587
올라프	올라프		77.8862561583519	82.11374375224113	159.99999991059303
제드	제드		77.90521341562271	82.09478661417961	160.00000002980232
렉사이	렉사이		77.91943138837814	82.08056864142418	160.00000002980232
세라핀	세라핀		77.95971593260765	82.04028430581093	160.00000023841858
다리우스	다리우스		77.98815178871155	82.01184803247452	159.99999982118607
마스터 이	마스터 이		78.00947889685631	81.99052134156227	160.00000023841858
벡스	벡스		78.04976293444633	81.95023676753044	159.99999970197678
세트	세트		78.05924159288406	81.94075793027878	159.99999952316284
사미라	사미라		78.12796208262444	81.8720375597477	159.99999964237213
쉔	쉔		78.21090072393417	81.78909939527512	160.0000001192093
갱플랭크	갱플랭크		78.22511839866638	81.77488127350807	159.99999967217445
하이머딩거	하이머딩거		78.28199070692062	81.71800944209099	160.0000001490116
탈리야	탈리야		78.33175358176231	81.6682462990284	159.9999998807907
뽀삐	뽀삐		78.40521332621574	81.59478691220284	160.00000023841858
트리스타나	트리스타나		78.42890965938568	81.57108974456787	159.99999940395355
럼블	럼블		78.45023667812347	81.54976305365562	159.9999997317791
벨베스	벨베스		78.58293867111206	81.41706159710884	160.0000002682209
킨드레드	킨드레드		78.63744077086449	81.36255937814713	160.0000001490116
아이번	아이번		78.64218056201935	81.35782015323639	160.00000071525574
피들스틱	피들스틱		78.6635072529316	81.33649271726608	159.99999997019768
드레이븐	드레이븐		78.72748801112175	81.272511780262	159.99999979138374
카시오페아	카시오페아		78.7417064011097	81.25829365849495	160.00000005960464
카타리나	카타리나		78.77251157164574	81.22748798131943	159.99999955296516
피오라	피오라		78.80094793438911	81.19905203580856	159.99999997019768
질리언	질리언		78.80805677175522	81.19194257259369	159.9999993443489
누누와 윌럼프	누누와 윌럼프		78.8246445953846	81.17535549402237	160.00000008940697
신지드	신지드		78.83649283647537	81.16350707411766	159.99999991059303
퀸	퀸		78.84360209107399	81.15639817714691	160.0000002682209
오리아나	오리아나		78.86966860294342	81.13033184409142	160.00000044703484
조이	조이		78.87203779816628	81.12796220183372	160.0
트위치	트위치		78.88388651609421	81.11611387133598	160.0000003874302
벨코즈	벨코즈		78.89810425043106	81.10189574956894	160.0
잔나	잔나		78.90521371364594	81.09478676319122	160.00000047683716
애니비아	애니비아		79.03317549824715	80.96682441234589	159.99999991059303
샤코	샤코		79.0379147529602	80.96208545565605	160.00000020861626
스카너	스카너		79.0592423081398	80.94075837731361	160.00000068545341
바드	바드		79.09004724025726	80.90995219349861	159.99999943375587
사이온	사이온		79.12322324514389	80.87677738070488	160.00000062584877
클레드	클레드		79.13507148623466	80.8649286031723	160.00000008940697
갈리오	갈리오		79.14217990636826	80.85781961679459	159.99999952316284
잭스	잭스		79.18009486794472	80.81990504264832	159.99999991059303
키아나	키아나		79.22037878632545	80.77962094545364	159.9999997317791
리븐	리븐		79.23696702718735	80.76303324103355	160.0000002682209
아트록스	아트록스		79.24170610308647	80.7582937180996	159.99999982118607
블리츠크랭크	블리츠크랭크		79.26540300250053	80.73459708690643	160.00000008940697
피즈	피즈		79.286729991436	80.71327018737793	160.00000017881393
세주아니	세주아니		79.29620841145515	80.7037912607193	159.99999967217445
소나	소나		79.32464495301247	80.67535570263863	160.0000006556511
니코	니코		79.32938420772552	80.6706163585186	160.00000056624413
자크	자크		79.34123203158379	80.65876778960228	159.99999982118607
케일	케일		79.36018973588943	80.63981038331985	160.0000001192093
이렐리아	이렐리아		79.3957345187664	80.6042648255825	159.9999993443489
닐라	닐라		79.40758267045021	80.59241685271263	159.99999952316284
렝가	렝가		79.43127995729446	80.56872016191483	160.0000001192093
소라카	소라카		79.54739338159561	80.45260694622993	160.00000032782555
파이크	파이크		79.57108998298645	80.42890977859497	159.99999976158142
그라가스	그라가스		79.59952595829964	80.40047350525856	159.9999994635582
애쉬	애쉬		79.60900482535362	80.39099538326263	160.00000020861626
알리스타	알리스타		79.63744077086449	80.36255887150764	159.99999964237213
스웨인	스웨인		79.66587695479393	80.33412319421768	160.0000001490116
자야	자야		79.67061614990234	80.32938385009766	160.0
타릭	타릭		79.69905200600624	80.30094787478447	159.9999998807907
애니	애니		79.72748813033104	80.2725119292736	160.00000005960464
루시안	루시안		79.73459723591805	80.26540291309357	160.0000001490116
오른	오른		79.76066353917122	80.23933663964272	160.00000017881393
쓰레쉬	쓰레쉬		79.7606635093689	80.23933646082878	159.99999997019768
레오나	레오나		79.77014181017876	80.22985777258873	159.9999995827675
볼리베어	볼리베어		79.77962073683739	80.22037944197655	160.00000017881393
칼리스타	칼리스타		79.79146900773048	80.20853078365326	159.99999979138374
다이애나	다이애나		79.80094736814499	80.19905179738998	159.99999916553497
베이가	베이가		79.81279608607292	80.18720349669456	159.9999995827675
람머스	람머스		79.81990540027618	80.18009489774704	160.00000029802322
징크스	징크스		79.82701408863068	80.17298579216003	159.9999998807907
탈론	탈론		79.83175384998322	80.16824662685394	160.00000047683716
노틸러스	노틸러스		79.87440776824951	80.12559226155281	160.00000002980232
아우렐리온 솔	아우렐리온 솔		79.88151693344116	80.11848378181458	160.00000071525574
레넥톤	레넥톤		79.93601885437965	80.06398096680641	159.99999982118607
제이스	제이스		79.94786733388901	80.0521328151226	160.0000001490116
케이틀린	케이틀린		79.97156393527985	80.02843600511551	159.99999994039536
브라움	브라움		79.98104277253151	80.01895752549171	160.00000029802322
오공	오공		80.03317552804947	79.96682465076447	160.00000017881393
자이라	자이라		80.05924195051193	79.94075843691826	160.0000003874302
미스포츈	미스포츈		80.09004712104797	79.90995228290558	159.99999940395355
아크샨	아크샨		80.10189580917358	79.89810445904732	160.0000002682209
트위스티드 페이트	트위스티드 페이트		80.11848369240761	79.88151675462723	160.00000044703484
릴리아	릴리아		80.14454966783524	79.85545036196709	160.00000002980232
라칸	라칸		80.14454969763756	79.85545018315315	159.9999998807907
트린다미어	트린다미어		80.21090039610863	79.7890992462635	159.99999964237213
헤카림	헤카림		80.2156395316124	79.78436005115509	159.9999995827675
시비르	시비르		80.27962064743042	79.72037914395332	159.99999979138374
티모	티모		80.33412325382233	79.66587680578232	160.00000005960464
레타나 글라스크	레타나 글라스크		80.3364927470684	79.66350719332695	159.99999994039536
이블린	이블린		80.40047439932823	79.59952637553215	160.00000077486038
일라오이	일라오이		80.42417094111443	79.57582965493202	160.00000059604645
케인	케인		80.4549762904644	79.54502364993095	159.99999994039536
카사딘	카사딘		80.46208548545837	79.5379150211811	160.00000050663948
직스	직스		80.46445491909981	79.53554543852806	160.00000035762787
코그모	코그모		80.51184850931168	79.48815184831619	160.00000035762787
진	진		80.51658755540848	79.48341226577759	159.99999982118607
르블랑	르블랑		80.52369695901871	79.47630372643471	160.00000068545341
우르곳	우르곳		80.52606624364853	79.47393375635147	160.0
나미	나미		80.54265412688255	79.45734623074532	160.00000035762787
워윅	워윅		80.54502362012863	79.45497605204582	159.99999967217445
쉬바나	쉬바나		80.5900474190712	79.40995293855667	160.00000035762787
브랜드	브랜드		80.60189566016197	79.39810460805893	160.0000002682209
초가스	초가스		80.66113770008087	79.33886283636093	160.0000005364418
녹턴	녹턴		80.71327012777328	79.286729991436	160.0000001192093
요네	요네		80.75118491053581	79.24881535768509	160.0000002682209
문도 박사	문도 박사		80.79620867967606	79.20379194617271	160.00000062584877
말파이트	말파이트		80.80331763625145	79.1966826915741	160.00000032782555
리산드라	리산드라		80.80568733811378	79.19431310892105	160.00000044703484
케넨	케넨		80.81279602646828	79.18720379471779	159.99999982118607
빅토르	빅토르		80.81990510225296	79.18009439110756	159.99999949336052
그웬	그웬		80.86255913972855	79.13744068145752	159.99999982118607
럭스	럭스		80.86492872238159	79.13507118821144	159.99999991059303
나서스	나서스		80.87677729129791	79.12322321534157	160.00000050663948
탐 켄치	탐 켄치		80.89810454845428	79.10189625620842	160.0000008046627
판테온	판테온		80.90284389257431	79.09715661406517	160.00000050663948
카직스	카직스		80.94312769174576	79.05687168240547	159.99999937415123
바이	바이		80.99526074528694	79.0047395825386	160.00000032782555
자르반 4세	자르반 4세		81.0213268995285	78.97867307066917	159.99999997019768
말자하	말자하		81.02369695901871	78.97630339860916	160.00000035762787
에코	에코		81.04265388846397	78.95734590291977	159.99999979138374
카밀	카밀		81.11137440800667	78.88862526416779	159.99999967217445
모르가나	모르가나		81.11848351359367	78.88151666522026	160.00000017881393
