카이사	카이사		67.28932550549507
아트록스	아트록스		63.519100695848465
그레이브즈	그레이브즈		61.715137489140034
쓰레쉬	쓰레쉬		60.313472032547
사일러스	사일러스		60.29705239832401
렐	렐		60.05575358867645
킨드레드	킨드레드		60.0050293803215
니달리	니달리		59.122897520661354
바루스	바루스		58.65182343125343
빅토르	빅토르		58.39836813509464
마오카이	마오카이		58.39407140016556
리 신	리 신		58.369624987244606
노틸러스	노틸러스		57.78384691476822
조이	조이		57.66044953465462
아무무	아무무		57.45935042202473
탈리야	탈리야		57.31873440742493
사미라	사미라		57.24669425189495
이렐리아	이렐리아		57.049758553504944
잭스	잭스		57.048692747950554
파이크	파이크		56.779516980051994
갈리오	갈리오		56.74910877645016
레오나	레오나		56.717302083969116
칼리스타	칼리스타		56.67910075187683
드레이븐	드레이븐		56.64692774415016
갱플랭크	갱플랭크		56.624013260006905
벡스	벡스		56.53165686130524
헤카림	헤카림		56.49428814649582
케이틀린	케이틀린		56.39120735228062
블리츠크랭크	블리츠크랭크		56.29708594083786
징크스	징크스		56.17392148077488
비에고	비에고		56.152606055140495
오른	오른		56.11876758933067
트리스타나	트리스타나		56.11410467326641
세트	세트		56.10424640774727
그라가스	그라가스		55.974687576293945
레타나 글라스크	레타나 글라스크		55.82974165678024
알리스타	알리스타		55.826444402337074
카서스	카서스		55.82601162791252
미스포츈	미스포츈		55.81155698001385
자야	자야		55.80356356501579
세주아니	세주아니		55.71786819398403
바이	바이		55.649958312511444
블라디미르	블라디미르		55.59610314667225
럼블	럼블		55.57009142637253
탈론	탈론		55.52879260480404
요네	요네		55.47134026885033
진	진		55.30717712640762
벨베스	벨베스		55.18184846639633
아칼리	아칼리		55.15290579199791
애쉬	애쉬		55.1151040494442
카르마	카르마		55.10407976806164
리븐	리븐		55.09395486116409
뽀삐	뽀삐		55.058750957250595
르블랑	르블랑		55.0105245411396
타릭	타릭		54.94364681839943
엘리스	엘리스		54.93365532159805
카타리나	카타리나		54.890757620334625
제이스	제이스		54.85828456282616
레넥톤	레넥톤		54.849491968750954
샤코	샤코		54.84169861674309
케넨	케넨		54.80932532250881
바드	바드		54.728259429335594
올라프	올라프		54.70191478729248
피오라	피오라		54.68502897024155
세라핀	세라핀		54.63380488753319
자크	자크		54.61185649037361
신드라	신드라		54.59973369538784
카직스	카직스		54.59570324420929
마스터 이	마스터 이		54.58940878510475
신지드	신지드		54.52995806932449
스웨인	스웨인		54.52642768621445
트린다미어	트린다미어		54.50914207100868
이즈리얼	이즈리얼		54.44935891032219
클레드	클레드		54.44915893673897
오리아나	오리아나		54.43883404135704
키아나	키아나		54.438634276390076
닐라	닐라		54.41958352923393
브라움	브라움		54.41868403553963
소라카	소라카		54.38837593793869
라칸	라칸		54.37755185365677
유미	유미		54.32126559317112
일라오이	일라오이		54.29498714208603
문도 박사	문도 박사		54.28293073177338
아리	아리		54.25548705458641
케인	케인		54.25365522503853
카사딘	카사딘		54.22814291715622
피들스틱	피들스틱		54.219716757535934
다이애나	다이애나		54.18827621638775
럭스	럭스		54.18351335823536
녹턴	녹턴		54.15057420730591
피즈	피즈		54.12919199466705
시비르	시비르		54.10611134767532
트위스티드 페이트	트위스티드 페이트		54.024246126413345
퀸	퀸		54.00949192047119
말파이트	말파이트		53.995270401239395
나미	나미		53.993671745061874
이블린	이블린		53.99077394604683
직스	직스		53.9805491566658
에코	에코		53.97648601233959
쉔	쉔		53.96819260716438
트위치	트위치		53.96719369292259
니코	니코		53.9619314968586
세나	세나		53.96186476945877
렉사이	렉사이		53.95833459496498
초가스	초가스		53.92582821846008
제드	제드		53.92402999103069
요릭	요릭		53.895053684711456
룰루	룰루		53.87830141931772
케일	케일		53.875636488199234
아지르	아지르		53.86970844864845
우디르	우디르		53.86324726045132
코르키	코르키		53.851123452186584
티모	티모		53.84799313545227
카밀	카밀		53.819716826081276
사이온	사이온		53.81335508823395
라이즈	라이즈		53.76995824277401
우르곳	우르곳		53.76935863494873
볼리베어	볼리베어		53.70441263914108
누누와 윌럼프	누누와 윌럼프		53.6816985309124
애니비아	애니비아		53.677568435668945
모르가나	모르가나		53.67580336332321
스카너	스카너		53.67044076323509
브랜드	브랜드		53.66880902647972
말자하	말자하		53.641664892435074
애니	애니		53.638467371463776
신 짜오	신 짜오		53.606227576732635
판테온	판테온		53.59726855158806
카시오페아	카시오페아		53.58820965886116
쉬바나	쉬바나		53.57988294959068
아우렐리온 솔	아우렐리온 솔		53.56919187307358
모데카이저	모데카이저		53.547410160303116
벨코즈	벨코즈		53.54241421818733
람머스	람머스		53.50794330239296
하이머딩거	하이머딩거		53.50111569464207
자르반 4세	자르반 4세		53.4985174536705
워윅	워윅		53.4823642373085
잔나	잔나		53.432805597782135
루시안	루시안		53.41418804228306
릴리아	릴리아		53.40932510793209
오공	오공		53.3993336558342
아크샨	아크샨		53.38158194720745
자이라	자이라		53.369158655405045
나르	나르		53.31746855378151
소나	소나		53.289758026599884
코그모	코그모		53.28652733564377
제리	제리		53.217518121004105
제라스	제라스		53.206361174583435
가렌	가렌		53.199999928474426
베이가	베이가		53.19470393657684
나서스	나서스		53.17895033955574
다리우스	다리우스		53.092123314738274
리산드라	리산드라		53.08269739151001
베인	베인		53.06837609410286
트런들	트런들		53.05825099349022
질리언	질리언		53.02854251861572
아이번	아이번		53.01715189218521
탐 켄치	탐 켄치		52.92016610503197
그웬	그웬		52.89685234427452
렝가	렝가		52.70800989866257
아펠리오스	아펠리오스		52.68579491972923
야스오	야스오		52.55873440206051
