벨베스	벨베스		80.00833417475224	79.9916675761342	160.00000175088644
닐라	닐라		80.10000111162663	79.90000122785568	160.0000023394823
피들스틱	피들스틱		80.10000115633011	79.90000101923943	160.00000217556953
럼블	럼블		80.11666747927666	79.8833343014121	160.00000178068876
브라움	브라움		80.1250010728836	79.87500108778477	160.00000216066837
바드	바드		80.12500116229057	79.87500113248825	160.00000229477882
쉬바나	쉬바나		80.16666722297668	79.83333399891853	160.00000122189522
사이온	사이온		80.16666731238365	79.83333444595337	160.00000175833702
르블랑	르블랑		80.21666759252548	79.78333445638418	160.00000204890966
헤카림	헤카림		80.27500076591969	79.72500091791153	160.00000168383121
애니비아	애니비아		80.33333414793015	79.66666728258133	160.00000143051147
케이틀린	케이틀린		80.36666721850634	79.63333417475224	160.00000139325857
노틸러스	노틸러스		80.45833393931389	79.54166761040688	160.00000154972076
트위치	트위치		80.5000010728836	79.50000104308128	160.0000021159649
브랜드	브랜드		80.50000116229057	79.50000095367432	160.0000021159649
애쉬	애쉬		80.65000077337027	79.3500010818243	160.00000185519457
벨코즈	벨코즈		80.66666746139526	79.33333432674408	160.00000178813934
세트	세트		80.6916674375534	79.308334171772	160.0000016093254
신 짜오	신 짜오		80.8333346247673	79.16666761040688	160.00000223517418
트위스티드 페이트	트위스티드 페이트		80.91666767001152	79.08333444595337	160.0000021159649
우디르	우디르		81.00000074505806	79.0000012665987	160.00000201165676
소나	소나		81.0000008046627	79.00000032782555	160.00000113248825
워윅	워윅		81.00000104308128	79.00000078976154	160.00000183284283
모데카이저	모데카이저		81.00000122189522	79.00000104308128	160.0000022649765
케넨	케넨		81.22500099241734	78.77500057220459	160.00000156462193
럭스	럭스		81.23333451151848	78.76666781306267	160.00000232458115
라이즈	라이즈		81.33333407342434	78.66666778922081	160.00000186264515
오공	오공		81.33333414793015	78.66666758060455	160.0000017285347
모르가나	모르가나		81.33333426713943	78.66666758060455	160.000001847744
잔나	잔나		81.3333343565464	78.66666749119759	160.000001847744
코그모	코그모		81.33333438634872	78.66666740179062	160.00000178813934
자이라	자이라		81.33333438634872	78.66666746139526	160.000001847744
쉔	쉔		81.40000119805336	78.6000010073185	160.00000220537186
아칼리	아칼리		81.49166755378246	78.50833396613598	160.00000151991844
자르반 4세	자르반 4세		81.500000923872	78.50000070035458	160.00000162422657
다이애나	다이애나		81.53333416581154	78.466667547822	160.00000171363354
라칸	라칸		81.61666765064001	78.38333423435688	160.0000018849969
람머스	람머스		81.6666676402092	78.33333432674408	160.00000196695328
시비르	시비르		81.79166765511036	78.20833468437195	160.0000023394823
카르마	카르마		81.9500008225441	78.05000104010105	160.00000186264515
베이가	베이가		82.000000923872	78.00000068545341	160.0000016093254
나서스	나서스		82.00000098347664	78.00000116229057	160.0000021457672
제리	제리		82.00000134110451	78.00000074505806	160.00000208616257
키아나	키아나		82.00833442807198	77.99166764318943	160.0000020712614
에코	에코		82.08333444595337	77.91666775941849	160.00000220537186
렉사이	렉사이		82.10000111162663	77.90000104904175	160.00000216066837
가렌	가렌		82.16666772961617	77.83333402872086	160.00000175833702
누누와 윌럼프	누누와 윌럼프		82.16666772961617	77.83333449065685	160.00000222027302
카시오페아	카시오페아		82.30000096559525	77.70000112056732	160.00000208616257
아이번	아이번		82.3333343565464	77.66666723787785	160.00000159442425
제라스	제라스		82.33333468437195	77.66666774451733	160.00000242888927
질리언	질리언		82.50000104308128	77.50000065565109	160.00000169873238
리산드라	리산드라		82.50000110268593	77.50000083446503	160.00000193715096
신드라	신드라		82.51666778326035	77.4833341985941	160.00000198185444
피오라	피오라		82.5250009894371	77.47500069439411	160.00000168383121
판테온	판테온		82.60000124573708	77.40000100433826	160.00000225007534
트런들	트런들		82.66666793823242	77.33333420753479	160.0000021457672
릴리아	릴리아		82.68333426117897	77.31666776537895	160.00000202655792
요네	요네		82.79166752099991	77.20833404362202	160.00000156462193
레넥톤	레넥톤		82.80000112950802	77.20000063627958	160.0000017657876
하이머딩거	하이머딩거		83.11666762828827	76.8833344578743	160.00000208616257
루시안	루시안		83.11666786670685	76.88333433866501	160.00000220537186
아지르	아지르		83.18333418667316	76.81666769087315	160.0000018775463
탐 켄치	탐 켄치		83.33333429694176	76.66666755080223	160.000001847744
그웬	그웬		83.50000101327896	76.5000008046627	160.00000181794167
베인	베인		83.56666779518127	76.43333430588245	160.00000210106373
유미	유미		83.80000102519989	76.20000110939145	160.00000213459134
카밀	카밀		84.05833411216736	75.94166758656502	160.00000169873238
다리우스	다리우스		84.06666752696037	75.93333418667316	160.00000171363354
나르	나르		84.075001090765	75.92500105500221	160.0000021457672
제드	제드		84.2083341628313	75.79166777431965	160.00000193715096
룰루	룰루		84.30000111460686	75.70000099018216	160.00000210478902
이즈리얼	이즈리얼		84.40000076591969	75.60000076889992	160.0000015348196
아크샨	아크샨		84.74166783690453	75.2583341486752	160.00000198557973
렝가	렝가		86.05000099539757	73.95000112056732	160.0000021159649
아펠리오스	아펠리오스		86.79166728258133	73.20833391696215	160.00000119954348
야스오	야스오		87.30000121891499	72.70000090450048	160.00000212341547
