블리츠크랭크	블리츠크랭크		70.79126201570034	89.2087379693985	159.99999998509884
트리스타나	트리스타나		70.89320386573672	89.10679617524147	160.0000000409782
조이	조이		72.18932051956654	87.81067958474159	160.00000010430813
카서스	카서스		72.24271877110004	87.75728163123131	160.00000040233135
렐	렐		72.26699045300484	87.73301002383232	160.00000047683716
렉사이	렉사이		72.63106797635555	87.36893227696419	160.00000025331974
사미라	사미라		72.98058258276433	87.01941746473312	160.00000004749745
킨드레드	킨드레드		73.53398063406348	86.4660191833973	159.99999981746078
엘리스	엘리스		74.07767006754875	85.92233011126518	160.00000017881393
드레이븐	드레이븐		75.13106791675091	84.86893248558044	160.00000040233135
신드라	신드라		75.34038848802447	84.67961166799068	160.02000015601516
아무무	아무무		75.41262146830559	84.58737868070602	160.0000001490116
이블린	이블린		75.63106787204742	84.36893168091774	159.99999955296516
헤카림	헤카림		75.6893205344677	84.31067976355553	160.00000029802322
마오카이	마오카이		75.72330118715763	84.27669894695282	160.00000013411045
쓰레쉬	쓰레쉬		75.8446604013443	84.1553401350975	160.0000005364418
다리우스	다리우스		75.87864053249359	84.12135916948318	159.99999970197678
우르곳	우르곳		76.09223306179047	83.90776687860489	159.99999994039536
니달리	니달리		76.15533968806267	83.84466055035591	160.00000023841858
키아나	키아나		76.1796118915081	83.82038840651512	160.00000029802322
벨베스	벨베스		76.29611649364233	83.70388355851173	160.00000005215406
올라프	올라프		76.30582538247108	83.69417494535446	160.00000032782555
탈리야	탈리야		76.4514566808939	83.54854369163513	160.00000037252903
자이라	자이라		76.57281568646431	83.42718461155891	160.00000029802322
카타리나	카타리나		76.68446622788906	83.31553447246552	160.00000070035458
카밀	카밀		76.70388349890709	83.29611670970917	160.00000020861626
렝가	렝가		76.78155332803726	83.21844685077667	160.00000017881393
갈리오	갈리오		76.91262155771255	83.08737879991531	160.00000035762787
벡스	벡스		77.17475737631321	82.82524305582047	160.00000043213367
잭스	잭스		77.21359211206436	82.78640791773796	160.00000002980232
스웨인	스웨인		77.22330138087273	82.77669897675514	160.00000035762787
직스	직스		77.31553396582603	82.68446582555771	159.99999979138374
럼블	럼블		77.33495163917542	82.66504874825478	160.0000003874302
뽀삐	뽀삐		77.38834965229034	82.61165064573288	160.00000029802322
신지드	신지드		77.42718476057053	82.57281568646431	160.00000044703484
아우렐리온 솔	아우렐리온 솔		77.54368931055069	82.45631065964699	159.99999997019768
트위스티드 페이트	트위스티드 페이트		77.6019417643547	82.39805853366852	160.00000029802322
타릭	타릭		77.6504855453968	82.3495144546032	160.0
리븐	리븐		77.66504870355129	82.33495172858238	160.00000043213367
갱플랭크	갱플랭크		77.70388373732567	82.29611644148827	160.00000017881393
닐라	닐라		77.72330087423325	82.27669900655746	159.9999998807907
미스포츈	미스포츈		77.72815546393394	82.27184510231018	160.00000056624413
쉔	쉔		77.82524251937866	82.17475733160973	159.9999998509884
워윅	워윅		77.84951463341713	82.1504852771759	159.99999991059303
카시오페아	카시오페아		77.94174760580063	82.05825227499008	159.9999998807907
아크샨	아크샨		77.97572806477547	82.02427217364311	160.00000023841858
애니비아	애니비아		78.09223321080208	81.90776705741882	160.0000002682209
바드	바드		78.18932077288628	81.81067949533463	160.0000002682209
코그모	코그모		78.2621366083622	81.73786416649818	160.00000077486038
샤코	샤코		78.46601957082748	81.53398096561432	160.0000005364418
베이가	베이가		78.52912622690201	81.47087350487709	159.9999997317791
클레드	클레드		78.73786422610283	81.26213601231575	160.00000023841858
니코	니코		78.88349518179893	81.11650505661964	160.00000023841858
자야	자야		78.97087402641773	81.02912628650665	160.00000031292439
레오나	레오나		79.03398077189922	80.96601963043213	160.00000040233135
사이온	사이온		79.18932071328163	80.81067991256714	160.00000062584877
세주아니	세주아니		79.32038834691048	80.67961198091507	160.00000032782555
피즈	피즈		79.3203883767128	80.67961171269417	160.00000008940697
레타나 글라스크	레타나 글라스크		79.33495169878006	80.66504856944084	160.0000002682209
잔나	잔나		79.38834950327873	80.61165070533752	160.00000020861626
피오라	피오라		79.43689298629761	80.56310677528381	159.99999976158142
요릭	요릭		79.50970914959908	80.49029126763344	160.0000004172325
바루스	바루스		79.53883516788483	80.4611651301384	160.00000029802322
파이크	파이크		79.55339822173119	80.44660192728043	160.0000001490116
트위치	트위치		79.61165049672127	80.3883498609066	160.00000035762787
나서스	나서스		79.64077690243721	80.35922360420227	160.00000050663948
칼리스타	칼리스타		79.64563125371933	80.3543689250946	160.00000017881393
탈론	탈론		79.699029058218	80.30097115039825	160.00000020861626
노틸러스	노틸러스		79.70388367772102	80.29611647129059	160.0000001490116
애니	애니		79.74757292866707	80.25242719054222	160.0000001192093
누누와 윌럼프	누누와 윌럼프		79.83009725809097	80.1699033677578	160.00000062584877
모데카이저	모데카이저		79.83980619907379	80.16019415855408	160.00000035762787
그레이브즈	그레이브즈		79.88834908604622	80.11165034770966	159.99999943375587
벨코즈	벨코즈		79.92718452215195	80.07281567156315	160.0000001937151
카이사	카이사		79.94174768123776	80.05825284402817	160.00000052526593
질리언	질리언		79.95631077885628	80.0436892658472	160.00000004470348
케인	케인		79.95631095767021	80.04368948936462	160.00000044703484
케넨	케넨		79.95631103217602	80.04368931055069	160.0000003427267
오공	오공		80.00485464930534	79.99514570832253	160.00000035762787
오리아나	오리아나		80.08252435922623	79.91747552156448	159.9999998807907
세트	세트		80.11650481820107	79.88349506258965	159.9999998807907
나미	나미		80.12135937809944	79.87864083051682	160.00000020861626
징크스	징크스		80.14563119411469	79.85436907410622	160.0000002682209
